Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_134_1721,VPWR,li1,799.0200,378.0800,1.799938
FILLER_0_134_1709,VPWR,li1,794.4200,378.0800,1.799947
FILLER_0_134_1707,VPWR,li1,790.9700,378.0800,1.799954
FILLER_0_134_1703,VPWR,li1,789.8200,378.0800,1.799954
FILLER_0_134_1691,VPWR,li1,786.1400,378.0800,1.799944
FILLER_0_134_1679,VPWR,li1,780.6200,378.0800,1.799928
FILLER_0_134_1665,VPWR,li1,772.8000,378.0800,1.799908
FILLER_0_134_1653,VPWR,li1,768.6600,378.0800,1.799896
FILLER_0_134_1650,VPWR,li1,764.9800,378.0800,1.799884
FILLER_0_134_1642,VPWR,li1,762.6800,378.0800,1.799877
FILLER_0_134_1630,VPWR,li1,758.0800,378.0800,1.799867
FILLER_0_134_1621,VPWR,li1,752.5600,378.0800,1.799850
FILLER_0_134_1609,VPWR,li1,748.4200,378.0800,1.799841
FILLER_0_134_1597,VPWR,li1,742.9000,378.0800,1.799824
FILLER_0_134_1593,VPWR,li1,738.9900,378.0800,1.799815
FILLER_0_134_1571,VPWR,li1,728.4100,378.0800,1.799794
FILLER_0_134_1559,VPWR,li1,725.4200,378.0800,1.799790
FILLER_0_134_1541,VPWR,li1,715.0700,378.0800,1.799780
FILLER_0_134_1533,VPWR,li1,711.6200,378.0800,1.799779
FILLER_0_134_1521,VPWR,li1,707.9400,378.0800,1.799776
FILLER_0_134_1513,VPWR,li1,701.7300,378.0800,1.799774
FILLER_0_134_1485,VPWR,li1,690.4600,378.0800,1.799781
FILLER_0_134_1478,VPWR,li1,686.7800,378.0800,1.799786
FILLER_0_134_1449,VPWR,li1,672.7500,378.0800,1.799815
FILLER_0_134_1427,VPWR,li1,662.1700,378.0800,1.799852
FILLER_0_134_1423,VPWR,li1,661.0200,378.0800,1.799852
FILLER_0_134_1417,VPWR,li1,658.0300,378.0800,1.799869
FILLER_0_134_1409,VPWR,li1,654.1200,378.0800,1.799886
FILLER_0_134_1397,VPWR,li1,650.9000,378.0800,1.799897
FILLER_0_134_1389,VPWR,li1,644.6900,378.0800,1.799923
FILLER_0_134_1385,VPWR,li1,643.5400,378.0800,1.799923
FILLER_0_134_1373,VPWR,li1,639.8600,378.0800,1.799939
FILLER_0_134_1371,VPWR,li1,636.4100,378.0800,1.799960
FILLER_0_134_1365,VPWR,li1,634.8000,378.0800,1.799960
FILLER_0_134_1353,VPWR,li1,630.6600,378.0800,1.799961
FILLER_0_134_1341,VPWR,li1,625.1400,378.0800,1.799963
FILLER_0_134_1329,VPWR,li1,619.6200,378.0800,1.799964
FILLER_0_134_1317,VPWR,li1,614.1000,378.0800,1.799965
FILLER_0_134_1315,VPWR,li1,610.6500,378.0800,1.799966
FILLER_0_134_1309,VPWR,li1,609.0400,378.0800,1.799966
FILLER_0_134_1297,VPWR,li1,604.9000,378.0800,1.799967
FILLER_0_134_1285,VPWR,li1,599.3800,378.0800,1.799969
FILLER_0_134_1273,VPWR,li1,593.8600,378.0800,1.799970
FILLER_0_134_1261,VPWR,li1,588.3400,378.0800,1.799972
FILLER_0_134_1259,VPWR,li1,584.8900,378.0800,1.799973
FILLER_0_134_1253,VPWR,li1,583.2800,378.0800,1.799973
FILLER_0_134_1241,VPWR,li1,579.1400,378.0800,1.799974
FILLER_0_134_1229,VPWR,li1,573.6200,378.0800,1.799975
FILLER_0_134_1217,VPWR,li1,568.1000,378.0800,1.799977
FILLER_0_134_1205,VPWR,li1,562.5800,378.0800,1.799978
FILLER_0_134_1203,VPWR,li1,559.1300,378.0800,1.799979
FILLER_0_134_1197,VPWR,li1,557.5200,378.0800,1.799979
FILLER_0_134_1185,VPWR,li1,553.3800,378.0800,1.799980
FILLER_0_134_1173,VPWR,li1,547.8600,378.0800,1.799982
FILLER_0_134_1161,VPWR,li1,542.3400,378.0800,1.799983
FILLER_0_134_1149,VPWR,li1,536.8200,378.0800,1.799984
FILLER_0_134_1147,VPWR,li1,533.3700,378.0800,1.799985
FILLER_0_134_1141,VPWR,li1,531.7600,378.0800,1.799985
FILLER_0_134_1129,VPWR,li1,527.6200,378.0800,1.799987
